Property_Title,Price,Area_SqFt,BHK,Bathrooms,Furnishing_Status,Property_Type,Seller_Type,Project_Name,Locality,Posted_Date,Floor_Number,Source_Website,Raw_JSON,URL,Description
"3 BHK Apartment for Sale in Aurum Heights, Ambli Ahmedabad","₹
1.85 Cr",2838.0,3.0,,Furnished,,Owner,,,,,MagicBricks,"""1\nPhoto\nPosted: Nov 20, '25\nOwner: Ankush Jain\n3 BHK Apartment for Sale in Aurum Heights, Ambli Ahmedabad\nAurum Heights\nSUPER AREA\n2838 sqft\nSTATUS\nReady to Move\nFLOOR\n3 out of 12\nTRANSACTION\nResale\nFURNISHING\nUnfurnished\nSOCIETY\nAurum Heights\nBATHROOM\n3\n\u20b9\n1.85 Cr\n\u20b96,519 per sqft\nContact OwnerGet Phone No.""",,"1
Photo
Posted: Nov 20, '25
Owner: Ankush Jain
3 BHK Apartment for Sale in Aurum Heights, Ambli Ahmedabad
Aurum Heights
SUPER AREA
2838 sqft
STATUS
Ready to Move
FLOOR
3 out of 12
TRANSACTION
Resale
F"
2 BHK Apartment for Sale in Shree balaji agora Residency Ahmedabad,"₹
52 Lac",972.0,2.0,2.0,Semi-Furnished,,Owner,,,,,MagicBricks,"""7\n+\nPhotos\nUpdated 3 days ago\nOwner: Lipiq\n2 BHK Apartment for Sale in Shree balaji agora Residency Ahmedabad\nSUPER AREA\n972 sqft\nSTATUS\nReady to Move\nFLOOR\n1 out of 3\nTRANSACTION\nResale\nFURNISHING\nSemi-Furnished\nBATHROOM\n2\nBALCONY\n2\n\u20b9\n52 Lac\n\u20b95,350 per sqft\nContact OwnerGet Phone No.""",,"7
+
Photos
Updated 3 days ago
Owner: Lipiq
2 BHK Apartment for Sale in Shree balaji agora Residency Ahmedabad
SUPER AREA
972 sqft
STATUS
Ready to Move
FLOOR
1 out of 3
TRANSACTION
Resale
FURNISHING
Se"
"2 BHK Apartment for Sale in Shree HariKrishna Residency, Vatva Ahmedabad","₹
25 Lac",966.0,2.0,2.0,Furnished,,Owner,,,,,MagicBricks,"""20\n+\nPhotos\nPosted: Yesterday\nOwner: Shivam Kushwaha\n2 BHK Apartment for Sale in Shree HariKrishna Residency, Vatva Ahmedabad\nShree HariKrishna Residency\nCARPET AREA\n966 sqft\nSTATUS\nReady to Move\nFLOOR\n4 out of 5\nTRANSACTION\nResale\nFURNISHING\nUnfurnished\nSOCIETY\nShree HariKrishna Residency\nBATHROOM\n2\nBALCONY\n2\n\u20b9\n25 Lac\n\u20b92,778 per sqft\nContact OwnerGet Phone No.""",,"20
+
Photos
Posted: Yesterday
Owner: Shivam Kushwaha
2 BHK Apartment for Sale in Shree HariKrishna Residency, Vatva Ahmedabad
Shree HariKrishna Residency
CARPET AREA
966 sqft
STATUS
Ready to Move
FLOO"
"2 BHK Villa for Sale in PRARAMBH Smart City, Bavla Ahmedabad","₹
75 Lac",1080.0,2.0,,Furnished,,Owner,,,,,MagicBricks,"""6\n+\nPhotos\nUpdated 6 days ago\nOwner: Akash Vadalia\n2 BHK Villa for Sale in PRARAMBH Smart City, Bavla Ahmedabad\nPRARAMBH Smart City\nSUPER AREA\n1080 sqft\nSTATUS\nReady to Move\nTRANSACTION\nResale\nFURNISHING\nFurnished\nFACING\nEast\nOVERLOOKING\nMain Road\nOWNERSHIP\nFreehold\nSOCIETY\nPRARAMBH Smart City\nCAR PARKING\n1 Open\nBATHROOM\n2\nEast Facing Property\n\nVilla is available for sale. It is a good location property. Please contact for more details.\n\nRead more\n\u20b9\n75 Lac\n\u20b96,944 per sqft\nContact OwnerGet Phone """,,"6
+
Photos
Updated 6 days ago
Owner: Akash Vadalia
2 BHK Villa for Sale in PRARAMBH Smart City, Bavla Ahmedabad
PRARAMBH Smart City
SUPER AREA
1080 sqft
STATUS
Ready to Move
TRANSACTION
Resale
FURNISH"
"5 BHK Apartment for Sale in Shivalik Paradise, Shivalik Paradise, Ambawadi, Ahmedabad,Shivalik Paradise, Ambawadi, Ahmedabad Ahmedabad","₹
6 Cr",2506.0,5.0,,Semi-Furnished,,Owner,,,,,MagicBricks,"""9\n+\nPhotos\nUpdated 6 days ago\nOwner: Nikesh Shah\n5 BHK Apartment for Sale in Shivalik Paradise, Shivalik Paradise, Ambawadi, Ahmedabad,Shivalik Paradise, Ambawadi, Ahmedabad Ahmedabad\nShivalik Paradise\nCARPET AREA\n2506 sqft\nSTATUS\nReady to Move\nFLOOR\n1 out of 14\nTRANSACTION\nResale\nFURNISHING\nSemi-Furnished\nFACING\nWest\nOVERLOOKING\nGarden/Park\nSOCIETY\nShivalik Paradise\nOWNERSHIP\nFreehold\nCAR PARKING\n4 Covered\nBATHROOM\n5\n\nFully furnished FLAT with all necessary accessories for SELL\n\n\u20b9\n6 Cr\n\u20b914,368 """,,"9
+
Photos
Updated 6 days ago
Owner: Nikesh Shah
5 BHK Apartment for Sale in Shivalik Paradise, Shivalik Paradise, Ambawadi, Ahmedabad,Shivalik Paradise, Ambawadi, Ahmedabad Ahmedabad
Shivalik Paradis"
3 BHK House for Sale in Ghodasar Canal Road Ahmedabad,"₹
1.10 Cr",,3.0,2.0,Semi-Furnished,,Owner,,,,,MagicBricks,"""6\n+\nPhotos\nUpdated 5 days ago\nOwner: Firststep Geeky\n3 BHK House for Sale in Ghodasar Canal Road Ahmedabad\nCARPET AREA\n100 sqyrd\nSTATUS\nReady to Move\nTRANSACTION\nResale\nFURNISHING\nSemi-Furnished\nOWNERSHIP\nFreehold\nBATHROOM\n2\nBALCONY\n2\n\u20b9\n1.10 Cr\n\u20b97,639 per sqft\nContact OwnerGet Phone No.""",,"6
+
Photos
Updated 5 days ago
Owner: Firststep Geeky
3 BHK House for Sale in Ghodasar Canal Road Ahmedabad
CARPET AREA
100 sqyrd
STATUS
Ready to Move
TRANSACTION
Resale
FURNISHING
Semi-Furnished
OWNER"
"3 BHK Apartment for Sale in Rushabhdev Sharan Sapphire, Motera Ahmedabad","₹
1.25 Cr",,3.0,,Furnished,,Owner,,,,,MagicBricks,"""22\n+\nPhotos\nUpdated 4 days ago\nOwner: Dharmesh Peshwani\n3 BHK Apartment for Sale in Rushabhdev Sharan Sapphire, Motera Ahmedabad\nRushabhdev Sharan Sapphire\nSUPER AREA\n190 sqyrd\nSTATUS\nReady to Move\nFLOOR\n5 out of 10\nTRANSACTION\nResale\nFURNISHING\nFurnished\nSOCIETY\nRushabhdev Sharan Sapphire\nBATHROOM\n3\n\u20b9\n1.25 Cr\n\u20b97,310 per sqft\nContact OwnerGet Phone No.""",,"22
+
Photos
Updated 4 days ago
Owner: Dharmesh Peshwani
3 BHK Apartment for Sale in Rushabhdev Sharan Sapphire, Motera Ahmedabad
Rushabhdev Sharan Sapphire
SUPER AREA
190 sqyrd
STATUS
Ready to Move
FL"
"2 BHK Apartment for Sale in Godrej Green Glades, Jagatpur Ahmedabad","₹
60 Lac",625.0,2.0,,Furnished,,Owner,,,,,MagicBricks,"""14\n+\nPhotos\nUpdated today\nOwner: Hardik\n2 BHK Apartment for Sale in Godrej Green Glades, Jagatpur Ahmedabad\nGodrej Green Glades\nSUPER AREA\n625 sqft\nSTATUS\nReady to Move\nFLOOR\n12 out of 22\nTRANSACTION\nResale\nFURNISHING\nUnfurnished\nSOCIETY\nGodrej Green Glades\nBATHROOM\n2\n\u20b9\n60 Lac\n\u20b99,600 per sqft\nContact OwnerGet Phone No.""",,"14
+
Photos
Updated today
Owner: Hardik
2 BHK Apartment for Sale in Godrej Green Glades, Jagatpur Ahmedabad
Godrej Green Glades
SUPER AREA
625 sqft
STATUS
Ready to Move
FLOOR
12 out of 22
TRANSACTION
"
"3 BHK Apartment for Sale in Godrej Green Glades, Jagatpur Ahmedabad","₹
1.20 Cr",1133.0,3.0,,Furnished,,Owner,,,,,MagicBricks,"""7\n+\nPhotos\nUpdated today\nOwner: Anita\n3 BHK Apartment for Sale in Godrej Green Glades, Jagatpur Ahmedabad\nGodrej Green Glades\nSUPER AREA\n1133 sqft\nSTATUS\nReady to Move\nFLOOR\n10 out of 22\nTRANSACTION\nResale\nFURNISHING\nUnfurnished\nSOCIETY\nGodrej Green Glades\nBATHROOM\n3\n\u20b9\n1.20 Cr\n\u20b910,591 per sqft\nContact OwnerGet Phone No.""",,"7
+
Photos
Updated today
Owner: Anita
3 BHK Apartment for Sale in Godrej Green Glades, Jagatpur Ahmedabad
Godrej Green Glades
SUPER AREA
1133 sqft
STATUS
Ready to Move
FLOOR
10 out of 22
TRANSACTION
R"
"3 BHK Apartment for Sale in Shreeji Heights, Maninagar Ahmedabad","₹
55 Lac",725.0,3.0,2.0,Furnished,,Owner,,,,,MagicBricks,"""6\n+\nPhotos\nUpdated today\nOwner: SATENDRA CHAUHAN\n3 BHK Apartment for Sale in Shreeji Heights, Maninagar Ahmedabad\nShreeji Heights\nCARPET AREA\n725 sqft\nSTATUS\nReady to Move\nFLOOR\n9 out of 13\nTRANSACTION\nResale\nFURNISHING\nFurnished\nFACING\nEast\nOVERLOOKING\nGarden/Park\nSOCIETY\nShreeji Heights\nOWNERSHIP\nFreehold\nBATHROOM\n2\nBALCONY\n2\nEast Facing Property\n\nbalcony view\n\n\u20b9\n55 Lac\n\u20b94,928 per sqft\nContact OwnerGet Phone No.""",,"6
+
Photos
Updated today
Owner: SATENDRA CHAUHAN
3 BHK Apartment for Sale in Shreeji Heights, Maninagar Ahmedabad
Shreeji Heights
CARPET AREA
725 sqft
STATUS
Ready to Move
FLOOR
9 out of 13
TRANSACTIO"
"3 BHK Apartment for Sale in Sagar Apartment, Bodakdev Ahmedabad","₹
50 Lac",1044.0,3.0,3.0,Furnished,,Owner,,,,,MagicBricks,"""2\n+\nPhotos\nUpdated 5 days ago\nOwner: G D Saini\n3 BHK Apartment for Sale in Sagar Apartment, Bodakdev Ahmedabad\nSagar Apartment\nCARPET AREA\n1044 sqft\nSTATUS\nReady to Move\nFLOOR\n3 out of 3\nTRANSACTION\nResale\nFURNISHING\nFurnished\nSOCIETY\nSagar Apartment\nOWNERSHIP\nCo-operative Society\nBATHROOM\n3\nBALCONY\n1\n\nprime location, private terrace\n\n\u20b9\n50 Lac\n\u20b94,789 per sqft\nContact OwnerGet Phone No.""",,"2
+
Photos
Updated 5 days ago
Owner: G D Saini
3 BHK Apartment for Sale in Sagar Apartment, Bodakdev Ahmedabad
Sagar Apartment
CARPET AREA
1044 sqft
STATUS
Ready to Move
FLOOR
3 out of 3
TRANSACTION
R"
"3 BHK Penthouse for Sale in Suhaal Serenity, Zundal Ahmedabad","₹
1.10 Cr",1900.0,3.0,3.0,Furnished,,Owner,,,,,MagicBricks,"""5\n+\nPhotos\nPosted: Today\nOwner: Savan Savan\n3 BHK Penthouse for Sale in Suhaal Serenity, Zundal Ahmedabad\nSuhaal Serenity\nCARPET AREA\n1900 sqft\nSTATUS\nReady to Move\nFLOOR\n13 out of 13\nTRANSACTION\nNew Property\nFURNISHING\nUnfurnished\nFACING\nEast\nOVERLOOKING\nMain Road, Garden/Park\nSOCIETY\nSuhaal Serenity\nOWNERSHIP\nFreehold\nBATHROOM\n3\nBALCONY\n3\n\u20b9\n1.10 Cr\n\u20b92,778 per sqft\nContact OwnerGet Phone No.""",,"5
+
Photos
Posted: Today
Owner: Savan Savan
3 BHK Penthouse for Sale in Suhaal Serenity, Zundal Ahmedabad
Suhaal Serenity
CARPET AREA
1900 sqft
STATUS
Ready to Move
FLOOR
13 out of 13
TRANSACTION
New "
2 BHK House for Sale in Thakkarbapa Nagar Road Ahmedabad,"₹
75 Lac",,2.0,2.0,Semi-Furnished,,Owner,,,,,MagicBricks,"""7\n+\nPhotos\nUpdated today\nOwner: Vedant Patel\n2 BHK House for Sale in Thakkarbapa Nagar Road Ahmedabad\nCARPET AREA\n108 sqyrd\nSTATUS\nReady to Move\nTRANSACTION\nResale\nFURNISHING\nSemi-Furnished\nOVERLOOKING\nMain Road\nOWNERSHIP\nPower Of Attorney\nBATHROOM\n2\nBALCONY\n1\n\nbest location Individual property for commercial shop and showroom.\n\nRead more\n\u20b9\n75 Lac\n\u20b969,444 per sqft\nContact OwnerGet Phone No.""",,"7
+
Photos
Updated today
Owner: Vedant Patel
2 BHK House for Sale in Thakkarbapa Nagar Road Ahmedabad
CARPET AREA
108 sqyrd
STATUS
Ready to Move
TRANSACTION
Resale
FURNISHING
Semi-Furnished
OVERLOOKIN"
"3 BHK Flat for Sale in Nandanvan Apartment, Ahmedabad Cantonment, Ahmedabad","₹
71 Lac",1600.0,3.0,3.0,Furnished,,Owner,,,,,MagicBricks,"""2\n+\nPhotos\nUpdated 5 days ago\nOwner: Naimeesh Parmar\n3 BHK Flat for Sale in Nandanvan Apartment, Ahmedabad Cantonment, Ahmedabad\nNandanvan Apartment\nSUPER AREA\n1600 sqft\nSTATUS\nReady to Move\nFLOOR\n7 out of 10\nTRANSACTION\nResale\nFURNISHING\nUnfurnished\nSOCIETY\nNandanvan Apartment\nBATHROOM\n3\nBALCONY\n1\n\u20b9\n71 Lac\n\u20b94,438 per sqft\nContact OwnerGet Phone No.""",,"2
+
Photos
Updated 5 days ago
Owner: Naimeesh Parmar
3 BHK Flat for Sale in Nandanvan Apartment, Ahmedabad Cantonment, Ahmedabad
Nandanvan Apartment
SUPER AREA
1600 sqft
STATUS
Ready to Move
FLOOR
7 o"
"3 BHK Flat for Sale in Sanskar Apartment, Satellite, Ahmedabad","₹
1.35 Cr",2000.0,3.0,,Furnished,,Owner,,,,,MagicBricks,"""9\n+\nPhotos\nPosted: Nov 20, '25\nOwner: Mukesh Mehla\n3 BHK Flat for Sale in Sanskar Apartment, Satellite, Ahmedabad\nSanskar Apartment\nSUPER AREA\n2000 sqft\nSTATUS\nReady to Move\nFLOOR\n3 out of 6\nTRANSACTION\nResale\nFURNISHING\nUnfurnished\nSOCIETY\nSanskar Apartment\nBATHROOM\n3\n\u20b9\n1.35 Cr\n\u20b96,750 per sqft\nContact OwnerGet Phone No.""",,"9
+
Photos
Posted: Nov 20, '25
Owner: Mukesh Mehla
3 BHK Flat for Sale in Sanskar Apartment, Satellite, Ahmedabad
Sanskar Apartment
SUPER AREA
2000 sqft
STATUS
Ready to Move
FLOOR
3 out of 6
TRANSACTI"
"2 BHK Flat for Sale in Sanskar Apartment, Satellite, Ahmedabad","₹
85 Lac",,2.0,,Furnished,,Owner,,,,,MagicBricks,"""9\n+\nPhotos\nPosted: Nov 20, '25\nOwner: Jasmita\n2 BHK Flat for Sale in Sanskar Apartment, Satellite, Ahmedabad\nSanskar Apartment\nSUPER AREA\n150 sqyrd\nSTATUS\nReady to Move\nFLOOR\nGround out of 3\nTRANSACTION\nResale\nFURNISHING\nUnfurnished\nSOCIETY\nSanskar Apartment\nBATHROOM\n2\n\u20b9\n85 Lac\n\u20b96,296 per sqft\nContact OwnerGet Phone No.""",,"9
+
Photos
Posted: Nov 20, '25
Owner: Jasmita
2 BHK Flat for Sale in Sanskar Apartment, Satellite, Ahmedabad
Sanskar Apartment
SUPER AREA
150 sqyrd
STATUS
Ready to Move
FLOOR
Ground out of 3
TRANSACTI"
"2 BHK Flat for Sale in Samay Shine, Shela, Ahmedabad","₹
39.6 Lac",1200.0,2.0,,Furnished,,Owner,,,,,MagicBricks,"""23\n+\nPhotos\nPosted: Nov 20, '25\nOwner: Zeelani\n2 BHK Flat for Sale in Samay Shine, Shela, Ahmedabad\nSamay Shine\nSUPER AREA\n1200 sqft\nFLOOR\n6 out of 7\nTRANSACTION\nNew Property\nFURNISHING\nUnfurnished\nSOCIETY\nSamay Shine\nBATHROOM\n2\nNewly Constructed Property\n\u20b9\n39.6 Lac\n\u20b93,300 per sqft\nContact OwnerGet Phone No.""",,"23
+
Photos
Posted: Nov 20, '25
Owner: Zeelani
2 BHK Flat for Sale in Samay Shine, Shela, Ahmedabad
Samay Shine
SUPER AREA
1200 sqft
FLOOR
6 out of 7
TRANSACTION
New Property
FURNISHING
Unfurnished
SO"
"2 BHK Flat for Sale in Samay Shine, Shela, Ahmedabad","₹
39.6 Lac",1200.0,2.0,,Furnished,,Owner,,,,,MagicBricks,"""23\n+\nPhotos\nPosted: Nov 20, '25\nOwner: Phoolchandra\n2 BHK Flat for Sale in Samay Shine, Shela, Ahmedabad\nSamay Shine\nSUPER AREA\n1200 sqft\nFLOOR\n4 out of 7\nTRANSACTION\nNew Property\nFURNISHING\nUnfurnished\nSOCIETY\nSamay Shine\nBATHROOM\n2\nNewly Constructed Property\n\u20b9\n39.6 Lac\n\u20b93,300 per sqft\nContact OwnerGet Phone No.""",,"23
+
Photos
Posted: Nov 20, '25
Owner: Phoolchandra
2 BHK Flat for Sale in Samay Shine, Shela, Ahmedabad
Samay Shine
SUPER AREA
1200 sqft
FLOOR
4 out of 7
TRANSACTION
New Property
FURNISHING
Unfurnish"
"2 BHK Flat for Sale in Samay Shine, Shela, Ahmedabad","₹
39.6 Lac",1200.0,2.0,,Furnished,,Owner,,,,,MagicBricks,"""23\n+\nPhotos\nPosted: Nov 20, '25\nOwner: Dhamu & Company\n2 BHK Flat for Sale in Samay Shine, Shela, Ahmedabad\nSamay Shine\nSUPER AREA\n1200 sqft\nFLOOR\n5 out of 7\nTRANSACTION\nNew Property\nFURNISHING\nUnfurnished\nSOCIETY\nSamay Shine\nBATHROOM\n2\nNewly Constructed Property\n\u20b9\n39.6 Lac\n\u20b93,300 per sqft\nContact OwnerGet Phone No.""",,"23
+
Photos
Posted: Nov 20, '25
Owner: Dhamu & Company
2 BHK Flat for Sale in Samay Shine, Shela, Ahmedabad
Samay Shine
SUPER AREA
1200 sqft
FLOOR
5 out of 7
TRANSACTION
New Property
FURNISHING
Unfurn"
"3 BHK Flat for Sale in Vishwanath Maher Homes 3, Shela, Ahmedabad","₹
45.9 Lac",1435.0,3.0,3.0,Furnished,,Owner,,,,,MagicBricks,"""15\n+\nPhotos\nPosted: Nov 20, '25\nOwner: Monesh Hakande\n3 BHK Flat for Sale in Vishwanath Maher Homes 3, Shela, Ahmedabad\nVishwanath Maher Homes 3\nSUPER AREA\n1435 sqft\nFLOOR\n3 out of 14\nTRANSACTION\nNew Property\nFURNISHING\nUnfurnished\nSOCIETY\nVishwanath Maher Homes 3\nBATHROOM\n3\nNewly Constructed Property\n\u20b9\n45.9 Lac\n\u20b93,200 per sqft\nContact OwnerGet Phone No.""",,"15
+
Photos
Posted: Nov 20, '25
Owner: Monesh Hakande
3 BHK Flat for Sale in Vishwanath Maher Homes 3, Shela, Ahmedabad
Vishwanath Maher Homes 3
SUPER AREA
1435 sqft
FLOOR
3 out of 14
TRANSACTION
New "
"3 BHK Flat for Sale in Vishwanath Maher Homes 3, Shela, Ahmedabad","₹
45.9 Lac",1435.0,3.0,3.0,Furnished,,Owner,,,,,MagicBricks,"""15\n+\nPhotos\nPosted: Nov 20, '25\nOwner: Ajay Jaju\n3 BHK Flat for Sale in Vishwanath Maher Homes 3, Shela, Ahmedabad\nVishwanath Maher Homes 3\nSUPER AREA\n1435 sqft\nFLOOR\n7 out of 14\nTRANSACTION\nNew Property\nFURNISHING\nUnfurnished\nSOCIETY\nVishwanath Maher Homes 3\nBATHROOM\n3\nNewly Constructed Property\n\u20b9\n45.9 Lac\n\u20b93,195 per sqft\nContact OwnerGet Phone No.""",,"15
+
Photos
Posted: Nov 20, '25
Owner: Ajay Jaju
3 BHK Flat for Sale in Vishwanath Maher Homes 3, Shela, Ahmedabad
Vishwanath Maher Homes 3
SUPER AREA
1435 sqft
FLOOR
7 out of 14
TRANSACTION
New Prope"
"3 BHK Flat for Sale in Palm Glory III, Chandkheda, Ahmedabad","₹
64 Lac",1836.0,3.0,,Furnished,,Owner,,,,,MagicBricks,"""18\n+\nPhotos\nPosted: Nov 20, '25\nOwner: Manna\n3 BHK Flat for Sale in Palm Glory III, Chandkheda, Ahmedabad\nPalm Glory III\nSUPER AREA\n1836 sqft\nFLOOR\n5 out of 14\nTRANSACTION\nNew Property\nFURNISHING\nUnfurnished\nSOCIETY\nPalm Glory III\nBATHROOM\n3\nNewly Constructed Property\n\u20b9\n64 Lac\n\u20b93,486 per sqft\nContact OwnerGet Phone No.""",,"18
+
Photos
Posted: Nov 20, '25
Owner: Manna
3 BHK Flat for Sale in Palm Glory III, Chandkheda, Ahmedabad
Palm Glory III
SUPER AREA
1836 sqft
FLOOR
5 out of 14
TRANSACTION
New Property
FURNISHING
Unfu"
"3 BHK Flat for Sale in A Shridhar Kaveri Soham, Shilaj, Ahmedabad","₹
60 Lac",1530.0,3.0,,Furnished,,Owner,,,,,MagicBricks,"""26\n+\nPhotos\nPosted: Nov 20, '25\nOwner: Abhishek Sharma\n3 BHK Flat for Sale in A Shridhar Kaveri Soham, Shilaj, Ahmedabad\nA Shridhar Kaveri Soham\nSUPER AREA\n1530 sqft\nFLOOR\n4 out of 7\nTRANSACTION\nNew Property\nFURNISHING\nUnfurnished\nSOCIETY\nA Shridhar Kaveri Soham\nBATHROOM\n3\nNewly Constructed Property\n\u20b9\n60 Lac\n\u20b93,918 per sqft\nContact OwnerGet Phone No.""",,"26
+
Photos
Posted: Nov 20, '25
Owner: Abhishek Sharma
3 BHK Flat for Sale in A Shridhar Kaveri Soham, Shilaj, Ahmedabad
A Shridhar Kaveri Soham
SUPER AREA
1530 sqft
FLOOR
4 out of 7
TRANSACTION
New P"
"3 BHK Flat for Sale in A Shridhar Kaveri Soham, Shilaj, Ahmedabad","₹
60 Lac",1530.0,3.0,,Furnished,,Owner,,,,,MagicBricks,"""26\n+\nPhotos\nPosted: Nov 20, '25\nOwner: Deepak Tripathi\n3 BHK Flat for Sale in A Shridhar Kaveri Soham, Shilaj, Ahmedabad\nA Shridhar Kaveri Soham\nSUPER AREA\n1530 sqft\nSTATUS\nReady to Move\nFLOOR\n7 out of 7\nTRANSACTION\nResale\nFURNISHING\nUnfurnished\nSOCIETY\nA Shridhar Kaveri Soham\nBATHROOM\n3\n\u20b9\n60 Lac\n\u20b93,918 per sqft\nContact OwnerGet Phone No.""",,"26
+
Photos
Posted: Nov 20, '25
Owner: Deepak Tripathi
3 BHK Flat for Sale in A Shridhar Kaveri Soham, Shilaj, Ahmedabad
A Shridhar Kaveri Soham
SUPER AREA
1530 sqft
STATUS
Ready to Move
FLOOR
7 out o"
"3 BHK Flat for Sale in A Shridhar Kaveri Soham, Shilaj, Ahmedabad","₹
58 Lac",1530.0,3.0,,Furnished,,Owner,,,,,MagicBricks,"""26\n+\nPhotos\nPosted: Nov 20, '25\nOwner: Yatish\n3 BHK Flat for Sale in A Shridhar Kaveri Soham, Shilaj, Ahmedabad\nA Shridhar Kaveri Soham\nSUPER AREA\n1530 sqft\nFLOOR\n6 out of 7\nTRANSACTION\nNew Property\nFURNISHING\nUnfurnished\nSOCIETY\nA Shridhar Kaveri Soham\nBATHROOM\n3\nNewly Constructed Property\n\u20b9\n58 Lac\n\u20b93,791 per sqft\nContact OwnerGet Phone No.""",,"26
+
Photos
Posted: Nov 20, '25
Owner: Yatish
3 BHK Flat for Sale in A Shridhar Kaveri Soham, Shilaj, Ahmedabad
A Shridhar Kaveri Soham
SUPER AREA
1530 sqft
FLOOR
6 out of 7
TRANSACTION
New Property
F"
"3 BHK Flat for Sale in Ram Nagar Sabarmati, Ahmedabad","₹
75 Lac",1530.0,3.0,3.0,Furnished,,Owner,,,,,MagicBricks,"""5\n+\nPhotos\nUpdated yesterday\nOwner: Sunny Bhai\n3 BHK Flat for Sale in Ram Nagar Sabarmati, Ahmedabad\nCARPET AREA\n1530 sqft\nSTATUS\nReady to Move\nFLOOR\n4 out of 6\nTRANSACTION\nResale\nFURNISHING\nUnfurnished\nFACING\nEast\nOVERLOOKING\nMain Road\nOWNERSHIP\nCo-operative Society\nBATHROOM\n3\nBALCONY\n2\nEast Facing Property\n\nJain community all around.\n\n\u20b9\n75 Lac\nContact OwnerGet Phone No.""",,"5
+
Photos
Updated yesterday
Owner: Sunny Bhai
3 BHK Flat for Sale in Ram Nagar Sabarmati, Ahmedabad
CARPET AREA
1530 sqft
STATUS
Ready to Move
FLOOR
4 out of 6
TRANSACTION
Resale
FURNISHING
Unfurnish"
"4 BHK Flat for Sale in North One, Ambli, Ahmedabad","₹
2.75 Cr",,4.0,,Furnished,,Owner,,,,,MagicBricks,"""5\n+\nPhotos\nPosted: Nov 20, '25\nOwner: Aakar\n4 BHK Flat for Sale in North One, Ambli, Ahmedabad\nNorth One\nSUPER AREA\n455 sqyrd\nSTATUS\nReady to Move\nFLOOR\n12 out of 13\nTRANSACTION\nResale\nFURNISHING\nUnfurnished\nSOCIETY\nNorth One\nBATHROOM\n4\n\u20b9\n2.75 Cr\n\u20b96,716 per sqft\nContact OwnerGet Phone No.""",,"5
+
Photos
Posted: Nov 20, '25
Owner: Aakar
4 BHK Flat for Sale in North One, Ambli, Ahmedabad
North One
SUPER AREA
455 sqyrd
STATUS
Ready to Move
FLOOR
12 out of 13
TRANSACTION
Resale
FURNISHING
Unfu"
"4 BHK Flat for Sale in Aurum Heights, Ambli, Ahmedabad","₹
2.10 Cr",2838.0,4.0,,Furnished,,Owner,,,,,MagicBricks,"""1\nPhoto\nPosted: Nov 20, '25\nOwner: GK Sathish\n4 BHK Flat for Sale in Aurum Heights, Ambli, Ahmedabad\nAurum Heights\nSUPER AREA\n2838 sqft\nSTATUS\nReady to Move\nFLOOR\n8 out of 12\nTRANSACTION\nResale\nFURNISHING\nUnfurnished\nSOCIETY\nAurum Heights\nBATHROOM\n4\n\u20b9\n2.10 Cr\n\u20b97,400 per sqft\nContact OwnerGet Phone No.""",,"1
Photo
Posted: Nov 20, '25
Owner: GK Sathish
4 BHK Flat for Sale in Aurum Heights, Ambli, Ahmedabad
Aurum Heights
SUPER AREA
2838 sqft
STATUS
Ready to Move
FLOOR
8 out of 12
TRANSACTION
Resale
FURNIS"
"3 BHK Flat for Sale in Aurum Heights, Ambli, Ahmedabad","₹
2.10 Cr",2838.0,3.0,,Furnished,,Owner,,,,,MagicBricks,"""1\nPhoto\nPosted: Nov 20, '25\nOwner: Hemant Badyal\n3 BHK Flat for Sale in Aurum Heights, Ambli, Ahmedabad\nAurum Heights\nSUPER AREA\n2838 sqft\nSTATUS\nReady to Move\nFLOOR\n7 out of 12\nTRANSACTION\nNew Property\nFURNISHING\nUnfurnished\nSOCIETY\nAurum Heights\nBATHROOM\n3\nNewly Constructed Property\n\u20b9\n2.10 Cr\n\u20b97,400 per sqft\nContact OwnerGet Phone No.""",,"1
Photo
Posted: Nov 20, '25
Owner: Hemant Badyal
3 BHK Flat for Sale in Aurum Heights, Ambli, Ahmedabad
Aurum Heights
SUPER AREA
2838 sqft
STATUS
Ready to Move
FLOOR
7 out of 12
TRANSACTION
New Proper"
"3 BHK Flat for Sale in Aurum Heights, Dev Kutir 1, Ambli, Ahmedabad","₹
2 Cr",2838.0,3.0,,Furnished,,Owner,,,,,MagicBricks,"""1\nPhoto\nPosted: Nov 20, '25\nOwner: Sanjay Jagtap\n3 BHK Flat for Sale in Aurum Heights, Dev Kutir 1, Ambli, Ahmedabad\nAurum Heights\nSUPER AREA\n2838 sqft\nSTATUS\nReady to Move\nFLOOR\n10 out of 12\nTRANSACTION\nNew Property\nFURNISHING\nUnfurnished\nSOCIETY\nAurum Heights\nBATHROOM\n3\nNewly Constructed Property\n\u20b9\n2 Cr\n\u20b97,047 per sqft\nContact OwnerGet Phone No.""",,"1
Photo
Posted: Nov 20, '25
Owner: Sanjay Jagtap
3 BHK Flat for Sale in Aurum Heights, Dev Kutir 1, Ambli, Ahmedabad
Aurum Heights
SUPER AREA
2838 sqft
STATUS
Ready to Move
FLOOR
10 out of 12
TRANSACT"
