Property_Title,Price,Area_SqFt,BHK,Bathrooms,Furnishing_Status,Property_Type,Seller_Type,Project_Name,Locality,Posted_Date,Floor_Number,Source_Website,Raw_JSON,URL,Description,Price_Lakhs,Area_SqFt_Clean,BHK_Clean,Bathrooms_Clean,Bathrooms_Imputed,Property_Type_Clean,Furnishing_Status_Clean,Extracted_Locality,Locality_Tier,Price_Per_SqFt,Price_Log,Bath_to_BHK_Ratio,Area_Per_Bedroom,Size_Category,Is_Luxury,Is_Villa,Is_Studio,Is_Premium_Location,Furnishing_Score,BHK_Category,Price_Category,Spaciousness_Score,Property_Type_Score,Source_Score,Data_Completeness
"3 BHK Flat for Sale in Zaveri Greens, South Bopal, Bopal, Ahmedabad","₹
76 Lac",940.0,3.0,3.0,Furnished,,Owner,,,,,MagicBricks,"""30\n+\nPhotos\nUpdated 4 weeks ago\nOwner: Swati Padiyar\n3 BHK Flat for Sale in Zaveri Greens, South Bopal, Bopal, Ahmedabad\nZaveri Greens\nCARPET AREA\n940 sqft\nSTATUS\nReady to Move\nFLOOR\n5 out of 13\nTRANSACTION\nNew Property\nFURNISHING\nUnfurnished\nFACING\nEast\nOVERLOOKING\nMain Road\nSOCIETY\nZaveri Greens\nOWNERSHIP\nFreehold\nBATHROOM\n3\nBALCONY\n1\nEast Facing Property\nNewly Constructed Property\n\nfacing road, so nothing can be constructed then and proper air circulation\n\nRead more\n\u20b9\n76 Lac\n\u20b94,967 per sqft\nC""",,"30
+
Photos
Updated 4 weeks ago
Owner: Swati Padiyar
3 BHK Flat for Sale in Zaveri Greens, South Bopal, Bopal, Ahmedabad
Zaveri Greens
CARPET AREA
940 sqft
STATUS
Ready to Move
FLOOR
5 out of 13
TRANS",76.0,940.0,3.0,3.0,3.0,Apartment,Furnished,Unknown,Tier 3,8085.106382978724,4.343805421853684,1.0,313.3333333333333,Medium,0,0,0,0,3,3BHK,Premium,0.6762589928057553,3,2,1.0
"2 BHK Flat for Sale in Adani Shantigram Waterlily, Vishwakarma Vihar, Ahmedabad","₹
76 Lac",697.0,2.0,2.0,Furnished,,Owner,,,,,MagicBricks,"""1\nPhoto\nUpdated 1 month ago\nOwner: Brijesh\n2 BHK Flat for Sale in Adani Shantigram Waterlily, Vishwakarma Vihar, Ahmedabad\nAdani Shantigram Waterlily\nSUPER AREA\n697 sqft\nSTATUS\nReady to Move\nFLOOR\n4 out of 23\nTRANSACTION\nResale\nFURNISHING\nUnfurnished\nFACING\nWest\nOVERLOOKING\nGarden/Park, Main Road\nSOCIETY\nAdani Shantigram Waterlily\nOWNERSHIP\nFreehold\nCAR PARKING\n1 Covered\nBATHROOM\n2\nBALCONY\n1\n\n2 BHK FlatCorner Building open2 garden viewPeacefullNo sun direct\n\nRead more\n\u20b9\n76 Lac\n\u20b910,904 per sqft\nC""",,"1
Photo
Updated 1 month ago
Owner: Brijesh
2 BHK Flat for Sale in Adani Shantigram Waterlily, Vishwakarma Vihar, Ahmedabad
Adani Shantigram Waterlily
SUPER AREA
697 sqft
STATUS
Ready to Move
FLOOR
4 o",76.0,697.0,2.0,2.0,2.0,Apartment,Furnished,Unknown,Tier 3,10903.8737446198,4.343805421853684,1.0,348.5,Medium,0,0,0,0,3,2BHK,Premium,0.740308019118428,3,2,1.0
"3 BHK Flat for Sale in Khodiyar, Ahmedabad","₹
76 Lac",1140.0,3.0,3.0,Furnished,,Owner,,,,14.0,MagicBricks,"""14\n+\nPhotos\nUpdated today\nOwner: Mehul Bhanvadiya\nPremium Member\n3 BHK Flat for Sale in Khodiyar, Ahmedabad\nCARPET AREA\n1140 sqft\nSTATUS\nReady to Move\nTRANSACTION\nResale\nFURNISHING\nUnfurnished\nFACING\nEast\nOVERLOOKING\nGarden/Park, Pool, Main Road\nOWNERSHIP\nCo-operative Society\nCAR PARKING\n1 Covered,\nBATHROOM\n3\nBALCONY\n1\nEast Facing Property\n\nProperty DetailsA spacious 3 BHK flat is available for sale in the Motherland Magnate Lavish project located at Khodiyar, Ahmedabad. This ready-to-move prope""",,"14
+
Photos
Updated today
Owner: Mehul Bhanvadiya
Premium Member
3 BHK Flat for Sale in Khodiyar, Ahmedabad
CARPET AREA
1140 sqft
STATUS
Ready to Move
TRANSACTION
Resale
FURNISHING
Unfurnished
FACING
",76.0,1140.0,3.0,3.0,3.0,Apartment,Furnished,Unknown,Tier 3,6666.666666666667,4.343805421853684,1.0,380.0,Large,0,0,0,0,3,3BHK,Premium,0.8201438848920862,3,2,1.0
"3 BHK Flat for Sale in Vaishnodevi Circle, Ahmedabad","₹
76 Lac",959.0,3.0,3.0,Furnished,,Owner,,,,,MagicBricks,"""15\n+\nPhotos\nUpdated yesterday\nOwner: Hardik H.\nPremium Member\n3 BHK Flat for Sale in Vaishnodevi Circle, Ahmedabad\nCARPET AREA\n959 sqft\nSTATUS\nReady to Move\nTRANSACTION\nResale\nFURNISHING\nUnfurnished\nOVERLOOKING\nGarden/Park, Pool, Main Road\nCAR PARKING\n1 Covered,\nBATHROOM\n3\nBALCONY\n1\n\nProperty Details::This 3 BHK flat is available for sale in Vaishnodevi Circle, Ahmedabad. The apartment has a carpet area of 959 square feet and includes three bedrooms, three bathrooms, and one balcony. It comes wi""",,"15
+
Photos
Updated yesterday
Owner: Hardik H.
Premium Member
3 BHK Flat for Sale in Vaishnodevi Circle, Ahmedabad
CARPET AREA
959 sqft
STATUS
Ready to Move
TRANSACTION
Resale
FURNISHING
Unfurnished
O",76.0,959.0,3.0,3.0,3.0,Apartment,Furnished,Unknown,Tier 3,7924.9217935349325,4.343805421853684,1.0,319.6666666666667,Medium,0,0,0,0,3,3BHK,Premium,0.6899280575539568,3,2,1.0
"3 BHK Flat for Sale in Savvy Swaraj Phase 2, Jagatpur Village, Gota, Ahmedabad","₹
76 Lac",966.0,3.0,2.0,Semi-Furnished,,Owner,,,,10.0,MagicBricks,"""16\n+\nPhotos\nUpdated today\nOwner: Ashish Baviskar\nPremium Member\n3 BHK Flat for Sale in Savvy Swaraj Phase 2, Jagatpur Village, Gota, Ahmedabad\nSavvy Swaraj Phase 2\nCARPET AREA\n966 sqft\nSTATUS\nReady to Move\nTRANSACTION\nResale\nFURNISHING\nSemi-Furnished\nFACING\nEast\nOVERLOOKING\nGarden/Park, Pool, Main Road\nSOCIETY\nSavvy Swaraj Phase 2\nOWNERSHIP\nFreehold\nBATHROOM\n2\nBALCONY\n1\nEast Facing Property\n\nExperience refined urban living in this elegant 3 BHK apartment located in Savvy Swaraj Phase 2 Pragati, """,,"16
+
Photos
Updated today
Owner: Ashish Baviskar
Premium Member
3 BHK Flat for Sale in Savvy Swaraj Phase 2, Jagatpur Village, Gota, Ahmedabad
Savvy Swaraj Phase 2
CARPET AREA
966 sqft
STATUS
Ready to",76.0,966.0,3.0,2.0,2.0,Villa,Semi-Furnished,Unknown,Tier 3,7867.494824016563,4.343805421853684,0.6666666666666666,322.0,Medium,0,1,0,0,2,3BHK,Premium,0.6949640287769784,6,2,1.0
3 BHK Apartment for Sale in Khodiyar Ahmedabad,"₹
76 Lac",1140.0,3.0,3.0,Furnished,,Owner,,,,14.0,MagicBricks,"""14\n+\nPhotos\nUpdated today\nOwner: Mehul Bhanvadiya\nPremium Member\n3 BHK Apartment for Sale in Khodiyar Ahmedabad\nCARPET AREA\n1140 sqft\nSTATUS\nReady to Move\nTRANSACTION\nResale\nFURNISHING\nUnfurnished\nFACING\nEast\nOVERLOOKING\nGarden/Park, Pool, Main Road\nOWNERSHIP\nCo-operative Society\nCAR PARKING\n1 Covered,\nBATHROOM\n3\nBALCONY\n1\nEast Facing Property\n\nProperty DetailsA spacious 3 BHK flat is available for sale in the Motherland Magnate Lavish project located at Khodiyar, Ahmedabad. This ready-to-move p""",,"14
+
Photos
Updated today
Owner: Mehul Bhanvadiya
Premium Member
3 BHK Apartment for Sale in Khodiyar Ahmedabad
CARPET AREA
1140 sqft
STATUS
Ready to Move
TRANSACTION
Resale
FURNISHING
Unfurnished
FAC",76.0,1140.0,3.0,3.0,3.0,Apartment,Furnished,Unknown,Tier 3,6666.666666666667,4.343805421853684,1.0,380.0,Large,0,0,0,0,3,3BHK,Premium,0.8201438848920862,3,2,1.0
"2 BHK Flat for Sale in Chandkheda, Ahmedabad","₹
76 Lac",825.0,2.0,2.0,Semi-Furnished,,Owner,,,,1.0,MagicBricks,"""16\n+\nPhotos\nUpdated 1 month ago\nOwner: D L Sircar\n2 BHK Flat for Sale in Chandkheda, Ahmedabad\nCARPET AREA\n825 sqft\nSTATUS\nReady to Move\nTRANSACTION\nResale\nFURNISHING\nSemi-Furnished\nOVERLOOKING\nGarden/Park, Pool, Main Road\nCAR PARKING\n1 Covered,\nBATHROOM\n2\nBALCONY\n3\n\nExperience luxurious living in this beautiful 2 BHK penthouse for sale in Madhuram Posh, Chandkheda, Ahmedabad. This lovely home is a perfect blend of comfort and style, making it the best option for families as well as those lookin""",,"16
+
Photos
Updated 1 month ago
Owner: D L Sircar
2 BHK Flat for Sale in Chandkheda, Ahmedabad
CARPET AREA
825 sqft
STATUS
Ready to Move
TRANSACTION
Resale
FURNISHING
Semi-Furnished
OVERLOOKING
Garden",76.0,825.0,2.0,2.0,2.0,Apartment,Semi-Furnished,Unknown,Tier 3,9212.121212121212,4.343805421853684,1.0,412.5,Medium,0,0,0,0,2,2BHK,Premium,0.8762612851832182,3,2,1.0
"3 BHK Apartment for Sale in Savvy Swaraj Phase 2, Jagatpur Village, Gota Ahmedabad","₹
76 Lac",966.0,3.0,2.0,Semi-Furnished,,Owner,,,,10.0,MagicBricks,"""16\n+\nPhotos\nUpdated today\nOwner: Ashish Baviskar\nPremium Member\n3 BHK Apartment for Sale in Savvy Swaraj Phase 2, Jagatpur Village, Gota Ahmedabad\nSavvy Swaraj Phase 2\nCARPET AREA\n966 sqft\nSTATUS\nReady to Move\nTRANSACTION\nResale\nFURNISHING\nSemi-Furnished\nFACING\nEast\nOVERLOOKING\nGarden/Park, Pool, Main Road\nSOCIETY\nSavvy Swaraj Phase 2\nOWNERSHIP\nFreehold\nBATHROOM\n2\nBALCONY\n1\nEast Facing Property\n\nExperience refined urban living in this elegant 3 BHK apartment located in Savvy Swaraj Phase 2 Praga""",,"16
+
Photos
Updated today
Owner: Ashish Baviskar
Premium Member
3 BHK Apartment for Sale in Savvy Swaraj Phase 2, Jagatpur Village, Gota Ahmedabad
Savvy Swaraj Phase 2
CARPET AREA
966 sqft
STATUS
Read",76.0,966.0,3.0,2.0,2.0,Villa,Semi-Furnished,Unknown,Tier 3,7867.494824016563,4.343805421853684,0.6666666666666666,322.0,Medium,0,1,0,0,2,3BHK,Premium,0.6949640287769784,6,2,1.0
"3 BHK Flat for Sale in Status Ananta, Chandkheda, Ahmedabad","₹
76 Lac",1055.0,3.0,3.0,Semi-Furnished,,Owner,,,,25.0,MagicBricks,"""16\n+\nPhotos\nPosted: Yesterday\nCertified Agent\nB\nB M Estate Consultancy\n100+ Buyers Served\n3 BHK Flat for Sale in Status Ananta, Chandkheda, Ahmedabad\nStatus Ananta\nCARPET AREA\n1055 sqft\nUNDER CONSTRUCTION\nPoss. by Dec '25\nFLOOR\n5 out of 10\nTRANSACTION\nResale\nFURNISHING\nSemi-Furnished\nFACING\nEast\nOVERLOOKING\nMain Road\nSOCIETY\nStatus Ananta\nOWNERSHIP\nFreehold\nCAR PARKING\n2 Covered\nBATHROOM\n3\nBALCONY\n1\nEast Facing Property\n\nA spacious and modern 3 BHK apartment is now available for sale in the pres""",,"16
+
Photos
Posted: Yesterday
Certified Agent
B
B M Estate Consultancy
100+ Buyers Served
3 BHK Flat for Sale in Status Ananta, Chandkheda, Ahmedabad
Status Ananta
CARPET AREA
1055 sqft
UNDER CONSTRUC",76.0,1055.0,3.0,3.0,3.0,Apartment,Semi-Furnished,Unknown,Tier 3,7203.791469194312,4.343805421853684,1.0,351.6666666666667,Large,0,0,0,0,2,3BHK,Premium,0.7589928057553956,3,2,1.0
"3 BHK Apartment for Sale in Status Ananta, Chandkheda Ahmedabad","₹
76 Lac",1055.0,3.0,3.0,Semi-Furnished,,Owner,,,,25.0,MagicBricks,"""16\n+\nPhotos\nPosted: Yesterday\nCertified Agent\nB\nB M Estate Consultancy\n100+ Buyers Served\n3 BHK Apartment for Sale in Status Ananta, Chandkheda Ahmedabad\nStatus Ananta\nCARPET AREA\n1055 sqft\nUNDER CONSTRUCTION\nPoss. by Dec '25\nFLOOR\n5 out of 10\nTRANSACTION\nResale\nFURNISHING\nSemi-Furnished\nFACING\nEast\nOVERLOOKING\nMain Road\nSOCIETY\nStatus Ananta\nOWNERSHIP\nFreehold\nCAR PARKING\n2 Covered\nBATHROOM\n3\nBALCONY\n1\nEast Facing Property\n\nA spacious and modern 3 BHK apartment is now available for sale in the """,,"16
+
Photos
Posted: Yesterday
Certified Agent
B
B M Estate Consultancy
100+ Buyers Served
3 BHK Apartment for Sale in Status Ananta, Chandkheda Ahmedabad
Status Ananta
CARPET AREA
1055 sqft
UNDER CONS",76.0,1055.0,3.0,3.0,3.0,Apartment,Semi-Furnished,Unknown,Tier 3,7203.791469194312,4.343805421853684,1.0,351.6666666666667,Large,0,0,0,0,2,3BHK,Premium,0.7589928057553956,3,2,1.0
"3 BHK Apartment for Sale in Turquoise Rosedale, Shela Ahmedabad","₹
75.7 Lac",856.0,3.0,3.0,Furnished,,Owner,,,,27.0,MagicBricks,"""17\n+\nPhotos\nPosted: Nov 21, '25\nAgent: Tia Estate\nOperating Since: 2009\n3 BHK Apartment for Sale in Turquoise Rosedale, Shela Ahmedabad\nTurquoise Rosedale\nCARPET AREA\n856 sqft\nUNDER CONSTRUCTION\nPoss. by Dec '27\nFLOOR\n4 out of 14\nTRANSACTION\nNew Property\nFURNISHING\nUnfurnished\nFACING\nNorth - East\nOVERLOOKING\nGarden/Park, Main Road\nSOCIETY\nTurquoise Rosedale\nOWNERSHIP\nFreehold\nCAR PARKING\n1 Covered\nBATHROOM\n3\nBALCONY\n1\n\neast facing vaastu compliant design\n\n\u20b9\n75.7 Lac\n\u20b94,300 per sqft\nContact Agent""",,"17
+
Photos
Posted: Nov 21, '25
Agent: Tia Estate
Operating Since: 2009
3 BHK Apartment for Sale in Turquoise Rosedale, Shela Ahmedabad
Turquoise Rosedale
CARPET AREA
856 sqft
UNDER CONSTRUCTION
Poss.",75.7,856.0,3.0,3.0,3.0,Apartment,Furnished,Unknown,Tier 3,8843.457943925234,4.33990170837321,1.0,285.3333333333333,Medium,0,0,0,0,3,3BHK,Premium,0.6158273381294963,3,2,1.0
"3 BHK Flat for Sale in Turquoise Rosedale, Shela, Ahmedabad","₹
75.7 Lac",856.0,3.0,3.0,Furnished,,Owner,,,,27.0,MagicBricks,"""17\n+\nPhotos\nPosted: Nov 21, '25\nAgent: Tia Estate\nOperating Since: 2009\n3 BHK Flat for Sale in Turquoise Rosedale, Shela, Ahmedabad\nTurquoise Rosedale\nCARPET AREA\n856 sqft\nUNDER CONSTRUCTION\nPoss. by Dec '27\nFLOOR\n4 out of 14\nTRANSACTION\nNew Property\nFURNISHING\nUnfurnished\nFACING\nNorth - East\nOVERLOOKING\nGarden/Park, Main Road\nSOCIETY\nTurquoise Rosedale\nOWNERSHIP\nFreehold\nCAR PARKING\n1 Covered\nBATHROOM\n3\nBALCONY\n1\n\neast facing vaastu compliant design\n\n\u20b9\n75.7 Lac\n\u20b94,300 per sqft\nContact AgentGet """,,"17
+
Photos
Posted: Nov 21, '25
Agent: Tia Estate
Operating Since: 2009
3 BHK Flat for Sale in Turquoise Rosedale, Shela, Ahmedabad
Turquoise Rosedale
CARPET AREA
856 sqft
UNDER CONSTRUCTION
Poss. by ",75.7,856.0,3.0,3.0,3.0,Apartment,Furnished,Unknown,Tier 3,8843.457943925234,4.33990170837321,1.0,285.3333333333333,Medium,0,0,0,0,3,3BHK,Premium,0.6158273381294963,3,2,1.0
"3 BHK Apartment for Sale in Gamara Hills, Shela Ahmedabad","₹
75.5 Lac",950.0,3.0,3.0,Furnished,,Owner,,,,26.0,MagicBricks,"""17\n+\nPhotos\nUpdated 5 days ago\nOwner: Vala Siddharajsinh\nPremium Member\n3 BHK Apartment for Sale in Gamara Hills, Shela Ahmedabad\nGamara Hills\nCARPET AREA\n950 sqft\nUNDER CONSTRUCTION\nPoss. by Jan '26\nFLOOR\n1 out of 14\nTRANSACTION\nNew Property\nFURNISHING\nUnfurnished\nFACING\nSouth\nOVERLOOKING\nGarden/Park\nSOCIETY\nGamara Hills\nOWNERSHIP\nFreehold\nBATHROOM\n3\nBALCONY\n1\nNewly Constructed Property\n\nDiscover a modern living experience with this well-designed 3?BHK apartment located in the sought-after loca""",,"17
+
Photos
Updated 5 days ago
Owner: Vala Siddharajsinh
Premium Member
3 BHK Apartment for Sale in Gamara Hills, Shela Ahmedabad
Gamara Hills
CARPET AREA
950 sqft
UNDER CONSTRUCTION
Poss. by Jan '26
",75.5,950.0,3.0,3.0,3.0,Apartment,Furnished,Unknown,Tier 3,7947.368421052632,4.33729074083249,1.0,316.6666666666667,Medium,0,0,0,0,3,3BHK,Premium,0.6834532374100719,3,2,1.0
"3 BHK Flat for Sale in Gamara Hills, Shela, Ahmedabad","₹
75.5 Lac",950.0,3.0,3.0,Furnished,,Owner,,,,26.0,MagicBricks,"""17\n+\nPhotos\nUpdated 5 days ago\nOwner: Vala Siddharajsinh\nPremium Member\n3 BHK Flat for Sale in Gamara Hills, Shela, Ahmedabad\nGamara Hills\nCARPET AREA\n950 sqft\nUNDER CONSTRUCTION\nPoss. by Jan '26\nFLOOR\n1 out of 14\nTRANSACTION\nNew Property\nFURNISHING\nUnfurnished\nFACING\nSouth\nOVERLOOKING\nGarden/Park\nSOCIETY\nGamara Hills\nOWNERSHIP\nFreehold\nBATHROOM\n3\nBALCONY\n1\nNewly Constructed Property\n\nDiscover a modern living experience with this well-designed 3?BHK apartment located in the sought-after locality""",,"17
+
Photos
Updated 5 days ago
Owner: Vala Siddharajsinh
Premium Member
3 BHK Flat for Sale in Gamara Hills, Shela, Ahmedabad
Gamara Hills
CARPET AREA
950 sqft
UNDER CONSTRUCTION
Poss. by Jan '26
FLOO",75.5,950.0,3.0,3.0,3.0,Apartment,Furnished,Unknown,Tier 3,7947.368421052632,4.33729074083249,1.0,316.6666666666667,Medium,0,0,0,0,3,3BHK,Premium,0.6834532374100719,3,2,1.0
"3 BHK Flat for Sale in Applewoods Sorrel Apartments, Sarkhej, Ahmedabad","₹
75 Lac",1169.0,3.0,3.0,Furnished,,Owner,,,,,MagicBricks,"""10\n+\nPhotos\nUpdated 2 weeks ago\nOwner: Gaurav Raizada Gaurav Raizada\n3 BHK Flat for Sale in Applewoods Sorrel Apartments, Sarkhej, Ahmedabad\nApplewoods Sorrel Apartments\nCARPET AREA\n1169 sqft\nSTATUS\nReady to Move\nFLOOR\n11 out of 14\nTRANSACTION\nResale\nFURNISHING\nUnfurnished\nFACING\nEast\nOVERLOOKING\nPool\nSOCIETY\nApplewoods Sorrel Apartments\nOWNERSHIP\nFreehold\nCAR PARKING\n1 Covered\nBATHROOM\n3\nBALCONY\n2\nEast Facing Property\n\u20b9\n75 Lac\n\u20b94,041 per sqft\nContact OwnerGet Phone No.""",,"10
+
Photos
Updated 2 weeks ago
Owner: Gaurav Raizada Gaurav Raizada
3 BHK Flat for Sale in Applewoods Sorrel Apartments, Sarkhej, Ahmedabad
Applewoods Sorrel Apartments
CARPET AREA
1169 sqft
STATUS
R",75.0,1169.0,3.0,3.0,3.0,Apartment,Furnished,Unknown,Tier 3,6415.739948674081,4.330733340286331,1.0,389.6666666666667,Large,0,0,0,0,3,3BHK,Premium,0.8410071942446042,3,2,1.0
"3 BHK Flat for Sale in Ashapura Samanvay Scintilla, South Bopal, Bopal, Ahmedabad","₹
75 Lac",1570.0,3.0,3.0,Furnished,,Owner,,,,25.0,MagicBricks,"""1\nPhoto\nPosted: Nov 06, '25\nAgent: Srushti Estate Management\nOperating Since: 2019\n100+ Buyers Served\n3 BHK Flat for Sale in Ashapura Samanvay Scintilla, South Bopal, Bopal, Ahmedabad\nAshapura Samanvay Scintilla\nSUPER AREA\n1570 sqft\nUNDER CONSTRUCTION\nPoss. by Dec '25\nFLOOR\n5 out of 14\nTRANSACTION\nNew Property\nFURNISHING\nUnfurnished\nFACING\nNorth - West\nOVERLOOKING\nPool, Garden/Park, Main Road\nSOCIETY\nAshapura Samanvay Scintilla\nOWNERSHIP\nFreehold\nBATHROOM\n3\nBALCONY\n1\n\n3 bhk flat for sale ready p""",,"1
Photo
Posted: Nov 06, '25
Agent: Srushti Estate Management
Operating Since: 2019
100+ Buyers Served
3 BHK Flat for Sale in Ashapura Samanvay Scintilla, South Bopal, Bopal, Ahmedabad
Ashapura Samanva",75.0,1570.0,3.0,3.0,3.0,Apartment,Furnished,Unknown,Tier 3,4777.070063694267,4.330733340286331,1.0,523.3333333333334,Very Large,0,0,0,0,3,3BHK,Premium,1.129496402877698,3,2,1.0
"3 BHK Flat for Sale in Shukan Status, Chandlodiya, Ahmedabad","₹
75 Lac",1715.0,3.0,3.0,Furnished,,Owner,,,,,MagicBricks,"""13\n+\nPhotos\nPosted: 3 months ago\nOwner: Kinnar Shah\n3 BHK Flat for Sale in Shukan Status, Chandlodiya, Ahmedabad\nShukan Status\nSUPER AREA\n1715 sqft\nSTATUS\nReady to Move\nFLOOR\n3 out of 5\nTRANSACTION\nResale\nFURNISHING\nFurnished\nFACING\nWest\nOVERLOOKING\nMain Road\nSOCIETY\nShukan Status\nOWNERSHIP\nFreehold\nBATHROOM\n3\nBALCONY\n2\n\nMultistorey apartment is available for sale. It is a good location property. Please contact for more details.\n\nRead more\n\u20b9\n75 Lac\n\u20b94,373 per sqft\nContact OwnerGet Phone No.""",,"13
+
Photos
Posted: 3 months ago
Owner: Kinnar Shah
3 BHK Flat for Sale in Shukan Status, Chandlodiya, Ahmedabad
Shukan Status
SUPER AREA
1715 sqft
STATUS
Ready to Move
FLOOR
3 out of 5
TRANSACTION
Re",75.0,1715.0,3.0,3.0,3.0,Apartment,Furnished,Unknown,Tier 3,4373.1778425655975,4.330733340286331,1.0,571.6666666666666,Very Large,0,0,0,0,3,3BHK,Premium,1.2338129496402876,3,2,1.0
4 BHK House for Sale in Hatkeshwar Ahmedabad,"₹
75 Lac",1200.0,4.0,4.0,Furnished,,Owner,,,,3.0,MagicBricks,"""6\n+\nPhotos\nUpdated 1 week ago\nOwner: Monika Jain\n4 BHK House for Sale in Hatkeshwar Ahmedabad\nSUPER AREA\n1200 sqft\nSTATUS\nReady to Move\nFLOOR\n2 out of 3\nTRANSACTION\nResale\nFURNISHING\nUnfurnished\nBATHROOM\n4\nBALCONY\n2\n\nThis spacious Residential House has total 3 floors, makes it very suitable for a family with variety of living needs in mind. The space is airy, is well located and can be easily customized as per the needs. Modern construction is done in this newly built Residential House.\n\nRead mo""",,"6
+
Photos
Updated 1 week ago
Owner: Monika Jain
4 BHK House for Sale in Hatkeshwar Ahmedabad
SUPER AREA
1200 sqft
STATUS
Ready to Move
FLOOR
2 out of 3
TRANSACTION
Resale
FURNISHING
Unfurnished
BATHR",75.0,1200.0,4.0,4.0,4.0,Apartment,Furnished,Unknown,Tier 3,6250.0,4.330733340286331,1.0,300.0,Large,1,0,0,0,3,4+BHK,Premium,0.5372733378106112,3,2,1.0
4 BHK House for Sale in Chandlodiya Ahmedabad,"₹
75 Lac",1000.0,4.0,2.0,Furnished,,Owner,,,,,MagicBricks,"""6\n+\nPhotos\nPosted: 3 months ago\nOwner: Panchal Anil\n4 BHK House for Sale in Chandlodiya Ahmedabad\nCARPET AREA\n1000 sqft\nSTATUS\nReady to Move\nFLOOR\n1 out of 2\nTRANSACTION\nResale\nFURNISHING\nUnfurnished\nOVERLOOKING\nGarden/Park, Main Road\nBATHROOM\n2\nBALCONY\n1\n\u20b9\n75 Lac\n\u20b97,500 per sqft\nContact OwnerGet Phone No.""",,"6
+
Photos
Posted: 3 months ago
Owner: Panchal Anil
4 BHK House for Sale in Chandlodiya Ahmedabad
CARPET AREA
1000 sqft
STATUS
Ready to Move
FLOOR
1 out of 2
TRANSACTION
Resale
FURNISHING
Unfurnished
",75.0,1000.0,4.0,2.0,2.0,Apartment,Furnished,Unknown,Tier 3,7500.0,4.330733340286331,0.5,250.0,Medium,1,0,0,0,3,4+BHK,Premium,0.4477277815088426,3,2,1.0
"3 BHK Flat for Sale in Gamara Hills, Sanand, Ahmedabad","₹
75 Lac",964.0,3.0,3.0,Furnished,,Owner,,,,26.0,MagicBricks,"""17\n+\nPhotos\nUpdated 1 week ago\nOwner: Rajesh Rajesh\n3 BHK Flat for Sale in Gamara Hills, Sanand, Ahmedabad\nGamara Hills\nCARPET AREA\n964 sqft\nUNDER CONSTRUCTION\nPoss. by Jan '26\nFLOOR\n14 out of 14\nTRANSACTION\nResale\nFURNISHING\nUnfurnished\nSOCIETY\nGamara Hills\nBATHROOM\n3\nBALCONY\n1\n\nMultistory apartment is available for sale. It has a covered area of 1750 sq-ft, it is a good location. Please contact for more details.\n\nRead more\n\u20b9\n75 Lac\n\u20b94,286 per sqft\nContact OwnerGet Phone No.""",,"17
+
Photos
Updated 1 week ago
Owner: Rajesh Rajesh
3 BHK Flat for Sale in Gamara Hills, Sanand, Ahmedabad
Gamara Hills
CARPET AREA
964 sqft
UNDER CONSTRUCTION
Poss. by Jan '26
FLOOR
14 out of 14
TRAN",75.0,964.0,3.0,3.0,3.0,Apartment,Furnished,Unknown,Tier 3,7780.0829875518675,4.330733340286331,1.0,321.3333333333333,Medium,0,0,0,0,3,3BHK,Premium,0.6935251798561151,3,2,1.0
"3 BHK Apartment for Sale in Godrej Garden City Carmel Tower, Jagatpur Ahmedabad","₹
75 Lac",860.0,3.0,2.0,Semi-Furnished,,Dealer,,,,,MagicBricks,"""19\n+\nPhotos\nPosted: Nov 22, '25\nAgent: Proprty Hub\nOperating Since: 2021\n500+ Buyers Served\n3 BHK Apartment for Sale in Godrej Garden City Carmel Tower, Jagatpur Ahmedabad\nGodrej Garden City Carmel Tower\nCARPET AREA\n860 sqft\nSTATUS\nReady to Move\nFLOOR\n7 out of 13\nTRANSACTION\nResale\nFURNISHING\nSemi-Furnished\nSOCIETY\nGodrej Garden City Carmel Tower\nBATHROOM\n2\nBALCONY\n1\n\n3 bhk for sale in godrej carmel rate 75 Lacs\n\n\u20b9\n75 Lac\n\u20b95,631 per sqft\nContact AgentGet Phone No.""",,"19
+
Photos
Posted: Nov 22, '25
Agent: Proprty Hub
Operating Since: 2021
500+ Buyers Served
3 BHK Apartment for Sale in Godrej Garden City Carmel Tower, Jagatpur Ahmedabad
Godrej Garden City Carmel To",75.0,860.0,3.0,2.0,2.0,Apartment,Semi-Furnished,Unknown,Tier 3,8720.93023255814,4.330733340286331,0.6666666666666666,286.6666666666667,Medium,0,0,0,0,2,3BHK,Premium,0.6187050359712231,3,2,1.0
