Price_Lakhs,Price_Category,Area_SqFt,BHK,Property_Type,Furnishing_Status,Locality,Locality_Tier,Seller_Type,Under_Construction,Amenities_Count,Area_Per_BHK,Is_Large_Apartment,Is_Premium_Locality,Is_Budget_Locality,BHK_Area_Combo,High_Amenity,Construction_Category,Locality_Property_Count,Locality_Median_Area,Locality_Common_BHK,Locality_Median_Price,Source_Website
75.0,60-80L,979.0,2.0,Apartment,Furnished,Tragad,Tier 2,Owner,False,0,489.5,0,0,0,2.0_Medium,0,Ready_To_Move,45,1125.0,2.0,67.0,MagicBricks
74.5,60-80L,1125.0,3.0,Apartment,Furnished,Naranpura,Tier 2,Owner,False,0,375.0,0,0,0,3.0_Medium,0,Ready_To_Move,23,1287.0,3.0,118.0,MagicBricks
74.0,60-80L,1080.0,2.0,Apartment,Semi-Furnished,Vaishno Devi,Tier 2,Owner,False,0,540.0,0,0,0,2.0_Medium,0,Ready_To_Move,115,1325.0,2.0,79.0,MagicBricks
74.0,60-80L,1200.0,3.0,Apartment,Furnished,Jagatpur,Tier 2,Owner,False,0,400.0,0,0,0,3.0_Medium,0,Ready_To_Move,82,923.0,2.0,65.0,MagicBricks
74.0,60-80L,1165.0,3.0,Apartment,Furnished,Gota,Tier 2,Owner,False,3,388.3333333333333,0,0,0,3.0_Medium,1,Ready_To_Move,136,1305.0,3.0,85.0,MagicBricks
74.0,60-80L,1585.0,3.0,Apartment,Semi-Furnished,Vejalpur,Tier 2,Owner,False,1,528.3333333333334,0,0,0,3.0_Large,0,Ready_To_Move,49,900.0,2.0,50.0,MagicBricks
74.0,60-80L,1005.0,3.0,Apartment,Semi-Furnished,Shela,Tier 2,Owner,False,2,335.0,0,0,0,3.0_Medium,0,Ready_To_Move,216,1250.0,3.0,72.0,MagicBricks
74.0,60-80L,1165.0,3.0,Apartment,Furnished,Gota,Tier 2,Owner,False,3,388.3333333333333,0,0,0,3.0_Medium,1,Ready_To_Move,136,1305.0,3.0,85.0,MagicBricks
74.0,60-80L,1585.0,3.0,Apartment,Semi-Furnished,Vejalpur,Tier 2,Owner,False,1,528.3333333333334,0,0,0,3.0_Large,0,Ready_To_Move,49,900.0,2.0,50.0,MagicBricks
74.0,60-80L,1800.0,3.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,False,1,600.0,0,0,0,3.0_Large,0,Ready_To_Move,115,1325.0,2.0,79.0,MagicBricks
74.0,60-80L,1800.0,3.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,False,1,600.0,0,0,0,3.0_Large,0,Ready_To_Move,115,1325.0,2.0,79.0,MagicBricks
73.9,60-80L,859.0,3.0,Apartment,Furnished,Ghuma,Tier 2,Dealer,True,0,286.3333333333333,0,0,0,3.0_Medium,0,Under_Construction,54,1202.5,2.0,63.0,MagicBricks
73.8,60-80L,931.0,3.0,Apartment,Furnished,Shela,Tier 2,Dealer,True,0,310.3333333333333,0,0,0,3.0_Medium,0,Under_Construction,216,1250.0,3.0,72.0,MagicBricks
73.75,60-80L,1800.0,3.0,Apartment,Unfurnished,Ghatlodia,Tier 2,Unknown,False,1,600.0,0,0,0,3.0_Large,0,Ready_To_Move,9,1575.0,2.0,73.75,99acres
73.75,60-80L,1800.0,3.0,Apartment,Unfurnished,Ghatlodia,Tier 2,Owner,False,1,600.0,0,0,0,3.0_Large,0,Ready_To_Move,9,1575.0,2.0,73.75,99acres
73.7,60-80L,1755.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,True,2,585.0,0,1,0,3.0_Large,0,Under_Construction,240,1435.0,3.0,80.0,MagicBricks
73.7,60-80L,1755.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,True,2,585.0,0,1,0,3.0_Large,0,Under_Construction,240,1435.0,3.0,80.0,MagicBricks
73.7,60-80L,1755.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,True,2,585.0,0,1,0,3.0_Large,0,Under_Construction,240,1435.0,3.0,80.0,MagicBricks
73.5,60-80L,1750.0,3.0,Apartment,Furnished,Shilaj,Tier 2,Owner,False,2,583.3333333333334,0,0,0,3.0_Large,0,Ready_To_Move,112,1350.0,3.0,87.0,MagicBricks
73.5,60-80L,945.0,3.0,Apartment,Furnished,Shela,Tier 2,Dealer,True,0,315.0,0,0,0,3.0_Medium,0,Under_Construction,216,1250.0,3.0,72.0,MagicBricks
73.5,60-80L,963.0,3.0,Apartment,Furnished,Ghuma,Tier 2,Builder,True,5,321.0,0,0,0,3.0_Medium,1,Under_Construction,54,1202.5,2.0,63.0,MagicBricks
73.5,60-80L,963.0,3.0,Apartment,Furnished,Ghuma,Tier 2,Builder,True,5,321.0,0,0,0,3.0_Medium,1,Under_Construction,54,1202.5,2.0,63.0,MagicBricks
73.5,60-80L,1750.0,3.0,Apartment,Furnished,Shilaj,Tier 2,Owner,False,2,583.3333333333334,0,0,0,3.0_Large,0,Ready_To_Move,112,1350.0,3.0,87.0,MagicBricks
73.0,60-80L,1300.0,2.0,Apartment,Semi-Furnished,Vaishno Devi,Tier 2,Owner,False,2,650.0,0,0,0,2.0_Medium,0,Ready_To_Move,115,1325.0,2.0,79.0,MagicBricks
73.0,60-80L,825.0,3.0,Apartment,Semi-Furnished,Shilaj,Tier 2,Owner,False,0,275.0,0,0,0,3.0_Medium,0,Ready_To_Move,112,1350.0,3.0,87.0,MagicBricks
73.0,60-80L,1435.0,3.0,Apartment,Semi-Furnished,Shela,Tier 2,Owner,False,0,478.3333333333333,0,0,0,3.0_Medium,0,Ready_To_Move,216,1250.0,3.0,72.0,MagicBricks
73.0,60-80L,965.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,1,321.6666666666667,0,1,0,3.0_Medium,0,Ready_To_Move,240,1435.0,3.0,80.0,MagicBricks
73.0,60-80L,1850.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,0,616.6666666666666,0,1,0,3.0_Large,0,Ready_To_Move,240,1435.0,3.0,80.0,MagicBricks
73.0,60-80L,850.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,2,283.3333333333333,0,0,0,3.0_Medium,0,Ready_To_Move,216,1250.0,3.0,72.0,MagicBricks
73.0,60-80L,1510.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,1,503.3333333333333,0,0,0,3.0_Large,0,Ready_To_Move,216,1250.0,3.0,72.0,MagicBricks
73.0,60-80L,825.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,0,275.0,0,1,0,3.0_Medium,0,Ready_To_Move,240,1435.0,3.0,80.0,MagicBricks
73.0,60-80L,850.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,2,283.3333333333333,0,0,0,3.0_Medium,0,Ready_To_Move,216,1250.0,3.0,72.0,MagicBricks
73.0,60-80L,1200.0,3.0,Apartment,Semi-Furnished,Jodhpur,Tier 2,Owner,False,1,400.0,0,0,0,3.0_Medium,0,Ready_To_Move,15,1320.0,3.0,185.0,MagicBricks
73.0,60-80L,825.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,0,275.0,0,1,0,3.0_Medium,0,Ready_To_Move,240,1435.0,3.0,80.0,MagicBricks
72.5,60-80L,1435.0,3.0,Apartment,Semi-Furnished,Shela,Tier 2,Owner,False,0,478.3333333333333,0,0,0,3.0_Medium,0,Ready_To_Move,216,1250.0,3.0,72.0,MagicBricks
72.5,60-80L,1485.0,3.0,Apartment,Semi-Furnished,Bopal,Tier 1,Owner,False,3,495.0,0,1,0,3.0_Medium,1,Ready_To_Move,240,1435.0,3.0,80.0,MagicBricks
72.0,60-80L,1000.0,3.0,Apartment,Semi-Furnished,Shilaj,Tier 2,Owner,False,2,333.3333333333333,0,0,0,3.0_Medium,0,Ready_To_Move,112,1350.0,3.0,87.0,MagicBricks
72.0,60-80L,1510.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,0,503.3333333333333,0,0,0,3.0_Large,0,Ready_To_Move,216,1250.0,3.0,72.0,MagicBricks
72.0,60-80L,856.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,True,3,285.3333333333333,0,0,0,3.0_Medium,1,Under_Construction,216,1250.0,3.0,72.0,MagicBricks
72.0,60-80L,1143.0,3.0,Apartment,Furnished,Vasna,Tier 2,Owner,False,1,381.0,0,0,0,3.0_Medium,0,Ready_To_Move,42,882.0,2.0,60.0,MagicBricks
72.0,60-80L,825.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,2,275.0,0,0,0,3.0_Medium,0,Ready_To_Move,216,1250.0,3.0,72.0,MagicBricks
72.0,60-80L,825.0,3.0,Apartment,Semi-Furnished,Bopal,Tier 1,Owner,False,2,275.0,0,1,0,3.0_Medium,0,Ready_To_Move,240,1435.0,3.0,80.0,MagicBricks
72.0,60-80L,1133.0,3.0,Apartment,Furnished,Nirnay Nagar,Tier 3,Owner,False,1,377.6666666666667,0,0,1,3.0_Medium,0,Ready_To_Move,7,1050.0,3.0,58.0,MagicBricks
72.0,60-80L,1332.0,2.0,Apartment,Semi-Furnished,Motera,Tier 2,Owner,False,0,666.0,0,0,0,2.0_Medium,0,Ready_To_Move,34,1637.5,3.0,90.0,MagicBricks
72.0,60-80L,1437.0,3.0,Apartment,Semi-Furnished,Bopal,Tier 1,Owner,False,1,479.0,0,1,0,3.0_Medium,0,Ready_To_Move,240,1435.0,3.0,80.0,MagicBricks
72.0,60-80L,1512.0,3.0,Apartment,Semi-Furnished,Shilaj,Tier 2,Owner,False,1,504.0,0,0,0,3.0_Large,0,Ready_To_Move,112,1350.0,3.0,87.0,MagicBricks
72.0,60-80L,1215.0,2.0,Apartment,Furnished,Naranpura,Tier 2,Builder,True,2,607.5,0,0,0,2.0_Medium,0,Under_Construction,23,1287.0,3.0,118.0,MagicBricks
72.0,60-80L,1133.0,3.0,Apartment,Furnished,Nirnay Nagar,Tier 3,Owner,False,1,377.6666666666667,0,0,1,3.0_Medium,0,Ready_To_Move,7,1050.0,3.0,58.0,MagicBricks
72.0,60-80L,1052.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,2,350.6666666666667,0,0,0,3.0_Medium,0,Ready_To_Move,216,1250.0,3.0,72.0,MagicBricks
72.0,60-80L,1510.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,0,503.3333333333333,0,0,0,3.0_Large,0,Ready_To_Move,216,1250.0,3.0,72.0,MagicBricks
72.0,60-80L,1052.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,2,350.6666666666667,0,0,0,3.0_Medium,0,Ready_To_Move,216,1250.0,3.0,72.0,MagicBricks
72.0,60-80L,729.0,2.0,Apartment,Semi-Furnished,Bopal,Tier 1,Owner,False,0,364.5,0,1,0,2.0_Small,0,Ready_To_Move,240,1435.0,3.0,80.0,MagicBricks
72.0,60-80L,1683.0,3.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,True,2,561.0,0,0,0,3.0_Large,0,Under_Construction,115,1325.0,2.0,79.0,MagicBricks
72.0,60-80L,1683.0,3.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,True,2,561.0,0,0,0,3.0_Large,0,Under_Construction,115,1325.0,2.0,79.0,MagicBricks
72.0,60-80L,897.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,0,299.0,0,0,0,3.0_Medium,0,Ready_To_Move,216,1250.0,3.0,72.0,MagicBricks
72.0,60-80L,825.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,2,275.0,0,0,0,3.0_Medium,0,Ready_To_Move,216,1250.0,3.0,72.0,MagicBricks
72.0,60-80L,1000.0,3.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,1,333.3333333333333,0,0,0,3.0_Medium,0,Ready_To_Move,164,1210.5,3.0,70.0,MagicBricks
72.0,60-80L,803.0,3.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,False,2,267.6666666666667,0,0,0,3.0_Medium,0,Ready_To_Move,115,1325.0,2.0,79.0,MagicBricks
72.0,60-80L,1143.0,3.0,Apartment,Furnished,Vasna,Tier 2,Owner,False,1,381.0,0,0,0,3.0_Medium,0,Ready_To_Move,42,882.0,2.0,60.0,MagicBricks
72.0,60-80L,1332.0,2.0,Apartment,Semi-Furnished,Motera,Tier 2,Owner,False,0,666.0,0,0,0,2.0_Medium,0,Ready_To_Move,34,1637.5,3.0,90.0,MagicBricks
72.0,60-80L,800.0,2.0,Apartment,Semi-Furnished,Memnagar,Tier 2,Owner,False,2,400.0,0,0,0,2.0_Small,0,Ready_To_Move,14,1169.0,2.0,87.5,MagicBricks
72.0,60-80L,897.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,0,299.0,0,0,0,3.0_Medium,0,Ready_To_Move,216,1250.0,3.0,72.0,MagicBricks
72.0,60-80L,1350.0,2.0,Apartment,Furnished,Sola,Tier 2,Owner,False,1,675.0,0,0,0,2.0_Medium,0,Ready_To_Move,22,1667.5,3.0,120.0,MagicBricks
72.0,60-80L,1437.0,3.0,Apartment,Semi-Furnished,Bopal,Tier 1,Owner,False,1,479.0,0,1,0,3.0_Medium,0,Ready_To_Move,240,1435.0,3.0,80.0,MagicBricks
72.0,60-80L,856.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,True,3,285.3333333333333,0,0,0,3.0_Medium,1,Under_Construction,216,1250.0,3.0,72.0,MagicBricks
71.8,60-80L,1795.0,3.0,Apartment,Furnished,Bopal,Tier 1,Dealer,True,0,598.3333333333334,0,1,0,3.0_Large,0,Under_Construction,240,1435.0,3.0,80.0,MagicBricks
71.0,60-80L,1215.0,2.0,Apartment,Unfurnished,Vaishno Devi,Tier 2,Builder,False,0,607.5,0,0,0,2.0_Medium,0,Ready_To_Move,115,1325.0,2.0,79.0,99acres
71.0,60-80L,1215.0,2.0,Apartment,Unfurnished,Vaishno Devi,Tier 2,Builder,False,0,607.5,0,0,0,2.0_Medium,0,Ready_To_Move,115,1325.0,2.0,79.0,99acres
71.0,60-80L,1755.0,3.0,Apartment,Furnished,Tragad,Tier 2,Owner,False,0,585.0,0,0,0,3.0_Large,0,Ready_To_Move,45,1125.0,2.0,67.0,MagicBricks
71.0,60-80L,1099.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,4,366.3333333333333,0,0,0,3.0_Medium,1,Ready_To_Move,216,1250.0,3.0,72.0,MagicBricks
70.4,60-80L,930.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,0,310.0,0,0,0,3.0_Medium,0,Ready_To_Move,216,1250.0,3.0,72.0,MagicBricks
70.4,60-80L,1761.0,3.0,Apartment,Furnished,Sanand,Tier 2,Owner,True,2,587.0,0,0,0,3.0_Large,0,Under_Construction,35,1000.0,2.0,48.0,MagicBricks
70.4,60-80L,1761.0,3.0,Apartment,Furnished,Sanand,Tier 2,Owner,True,2,587.0,0,0,0,3.0_Large,0,Under_Construction,35,1000.0,2.0,48.0,MagicBricks
70.4,60-80L,930.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,0,310.0,0,0,0,3.0_Medium,0,Ready_To_Move,216,1250.0,3.0,72.0,MagicBricks
70.0,60-80L,1500.0,3.0,Apartment,Unfurnished,Chandkheda,Tier 2,Unknown,False,2,500.0,0,0,0,3.0_Medium,0,Ready_To_Move,164,1210.5,3.0,70.0,99acres
70.0,60-80L,1710.0,3.0,Apartment,Unfurnished,Chandkheda,Tier 2,Unknown,False,1,570.0,0,0,0,3.0_Large,0,Ready_To_Move,164,1210.5,3.0,70.0,99acres
70.0,60-80L,1500.0,3.0,Apartment,Unfurnished,Chandkheda,Tier 2,Unknown,False,2,500.0,0,0,0,3.0_Medium,0,Ready_To_Move,164,1210.5,3.0,70.0,99acres
70.0,60-80L,864.0,3.0,Apartment,Semi-Furnished,Ghodasar,Tier 2,Owner,False,0,288.0,0,0,0,3.0_Medium,0,Ready_To_Move,14,650.0,1.0,35.5,MagicBricks
70.0,60-80L,1250.0,3.0,Apartment,Unfurnished,Shela,Tier 2,Unknown,False,0,416.6666666666667,0,0,0,3.0_Medium,0,Ready_To_Move,216,1250.0,3.0,72.0,99acres
70.0,60-80L,1710.0,3.0,Apartment,Unfurnished,Chandkheda,Tier 2,Unknown,False,1,570.0,0,0,0,3.0_Large,0,Ready_To_Move,164,1210.5,3.0,70.0,99acres
70.0,60-80L,1510.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,0,503.3333333333333,0,0,0,3.0_Large,0,Ready_To_Move,216,1250.0,3.0,72.0,MagicBricks
70.0,60-80L,1510.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,0,503.3333333333333,0,0,0,3.0_Large,0,Ready_To_Move,216,1250.0,3.0,72.0,MagicBricks
70.0,60-80L,1180.0,2.0,Apartment,Furnished,Gota,Tier 2,Owner,False,1,590.0,0,0,0,2.0_Medium,0,Ready_To_Move,136,1305.0,3.0,85.0,MagicBricks
70.0,60-80L,870.0,3.0,Apartment,Furnished,Chanakyapuri,Tier 3,Owner,False,0,290.0,0,0,1,3.0_Medium,0,Ready_To_Move,6,907.5,3.0,70.0,MagicBricks
70.0,60-80L,1440.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,2,480.0,0,0,0,3.0_Medium,0,Ready_To_Move,216,1250.0,3.0,72.0,MagicBricks
70.0,60-80L,1161.0,2.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,0,580.5,0,0,0,2.0_Medium,0,Ready_To_Move,164,1210.5,3.0,70.0,MagicBricks
70.0,60-80L,532.0,2.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,False,1,266.0,0,0,0,2.0_Small,0,Ready_To_Move,115,1325.0,2.0,79.0,MagicBricks
70.0,60-80L,1215.0,2.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,0,607.5,0,1,0,2.0_Medium,0,Ready_To_Move,240,1435.0,3.0,80.0,MagicBricks
70.0,60-80L,1355.0,2.0,Apartment,Furnished,Vejalpur,Tier 2,Owner,False,1,677.5,0,0,0,2.0_Medium,0,Ready_To_Move,49,900.0,2.0,50.0,MagicBricks
70.0,60-80L,1145.0,2.0,Apartment,Semi-Furnished,Sarkhej,Tier 3,Owner,False,0,572.5,0,0,1,2.0_Medium,0,Ready_To_Move,76,872.5,2.0,52.75,MagicBricks
70.0,60-80L,1250.0,2.0,Apartment,Semi-Furnished,Chandkheda,Tier 2,Owner,False,3,625.0,0,0,0,2.0_Medium,1,Ready_To_Move,164,1210.5,3.0,70.0,MagicBricks
70.0,60-80L,1180.0,2.0,Apartment,Furnished,Gota,Tier 2,Owner,False,1,590.0,0,0,0,2.0_Medium,0,Ready_To_Move,136,1305.0,3.0,85.0,MagicBricks
70.0,60-80L,1125.0,2.0,Apartment,Unfurnished,Gota,Tier 2,Unknown,False,1,562.5,0,0,0,2.0_Medium,0,Ready_To_Move,136,1305.0,3.0,85.0,99acres
70.0,60-80L,1300.0,3.0,Apartment,Furnished,Shilaj,Tier 2,Owner,False,2,433.3333333333333,0,0,0,3.0_Medium,0,Ready_To_Move,112,1350.0,3.0,87.0,MagicBricks
70.0,60-80L,1435.0,3.0,Apartment,Semi-Furnished,Shela,Tier 2,Owner,False,2,478.3333333333333,0,0,0,3.0_Medium,0,Ready_To_Move,216,1250.0,3.0,72.0,MagicBricks
70.0,60-80L,900.0,2.0,Apartment,Semi-Furnished,Satellite,Tier 1,Owner,False,0,450.0,0,1,0,2.0_Medium,0,Ready_To_Move,67,1350.0,3.0,131.0,MagicBricks
70.0,60-80L,1341.0,2.0,Apartment,Furnished,Gota,Tier 2,Owner,False,1,670.5,0,0,0,2.0_Medium,0,Ready_To_Move,136,1305.0,3.0,85.0,MagicBricks
70.0,60-80L,1250.0,3.0,Apartment,Unfurnished,Shela,Tier 2,Dealer,False,0,416.6666666666667,0,0,0,3.0_Medium,0,Ready_To_Move,216,1250.0,3.0,72.0,99acres
70.0,60-80L,1250.0,3.0,Apartment,Unfurnished,Shela,Tier 2,Unknown,False,0,416.6666666666667,0,0,0,3.0_Medium,0,Ready_To_Move,216,1250.0,3.0,72.0,99acres
70.0,60-80L,1500.0,3.0,Apartment,Furnished,Ghuma,Tier 2,Owner,False,2,500.0,0,0,0,3.0_Medium,0,Ready_To_Move,54,1202.5,2.0,63.0,MagicBricks
70.0,60-80L,870.0,3.0,Apartment,Furnished,Chanakyapuri,Tier 3,Owner,False,0,290.0,0,0,1,3.0_Medium,0,Ready_To_Move,6,907.5,3.0,70.0,MagicBricks
70.0,60-80L,1170.0,2.0,Apartment,Semi-Furnished,Motera,Tier 2,Owner,False,1,585.0,0,0,0,2.0_Medium,0,Ready_To_Move,34,1637.5,3.0,90.0,MagicBricks
70.0,60-80L,1305.0,2.0,Apartment,Semi-Furnished,Gota,Tier 2,Owner,False,0,652.5,0,0,0,2.0_Medium,0,Ready_To_Move,136,1305.0,3.0,85.0,MagicBricks
70.0,60-80L,1360.0,2.0,Apartment,Furnished,Bavla,Tier 2,Owner,True,2,680.0,0,0,0,2.0_Medium,0,Under_Construction,9,1350.0,2.0,43.0,MagicBricks
70.0,60-80L,1500.0,3.0,Apartment,Furnished,Ghuma,Tier 2,Owner,False,2,500.0,0,0,0,3.0_Medium,0,Ready_To_Move,54,1202.5,2.0,63.0,MagicBricks
70.0,60-80L,1500.0,3.0,Apartment,Unfurnished,Chandkheda,Tier 2,Owner,False,2,500.0,0,0,0,3.0_Medium,0,Ready_To_Move,164,1210.5,3.0,70.0,99acres
70.0,60-80L,1000.0,3.0,Apartment,Furnished,Manipur,Tier 3,Owner,False,0,333.3333333333333,0,0,1,3.0_Medium,0,Ready_To_Move,7,1000.0,2.0,45.0,MagicBricks
70.0,60-80L,737.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,2,245.66666666666666,0,0,0,3.0_Small,0,Ready_To_Move,216,1250.0,3.0,72.0,MagicBricks
70.0,60-80L,900.0,3.0,Apartment,Semi-Furnished,Shela,Tier 2,Owner,False,2,300.0,0,0,0,3.0_Medium,0,Ready_To_Move,216,1250.0,3.0,72.0,MagicBricks
70.0,60-80L,800.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,0,266.6666666666667,0,0,0,3.0_Small,0,Ready_To_Move,216,1250.0,3.0,72.0,MagicBricks
70.0,60-80L,1710.0,3.0,Apartment,Unfurnished,Chandkheda,Tier 2,Owner,False,1,570.0,0,0,0,3.0_Large,0,Ready_To_Move,164,1210.5,3.0,70.0,99acres
70.0,60-80L,713.0,3.0,Apartment,Furnished,Vastral,Tier 2,Owner,False,0,237.66666666666666,0,0,0,3.0_Small,0,Ready_To_Move,70,1053.0,2.0,45.0,MagicBricks
70.0,60-80L,1440.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,2,480.0,0,0,0,3.0_Medium,0,Ready_To_Move,216,1250.0,3.0,72.0,MagicBricks
70.0,60-80L,1170.0,3.0,Apartment,Furnished,Thaltej,Tier 1,Owner,False,2,390.0,0,1,0,3.0_Medium,0,Ready_To_Move,59,1899.0,3.0,150.0,MagicBricks
70.0,60-80L,910.0,2.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,False,3,455.0,0,0,0,2.0_Medium,1,Ready_To_Move,115,1325.0,2.0,79.0,MagicBricks
70.0,60-80L,1600.0,4.0,Apartment,Semi-Furnished,Nikol,Tier 2,Owner,False,0,400.0,1,0,0,4.0_Large,0,Ready_To_Move,81,1000.0,2.0,48.0,MagicBricks
70.0,60-80L,885.0,3.0,Apartment,Semi-Furnished,Sarkhej,Tier 3,Owner,False,2,295.0,0,0,1,3.0_Medium,0,Ready_To_Move,76,872.5,2.0,52.75,MagicBricks
70.0,60-80L,844.0,3.0,Apartment,Furnished,Ranip,Tier 2,Owner,False,3,281.3333333333333,0,0,0,3.0_Medium,1,Ready_To_Move,43,800.0,2.0,53.0,MagicBricks
70.0,60-80L,1512.0,3.0,Apartment,Semi-Furnished,Vaishno Devi,Tier 2,Owner,False,1,504.0,0,0,0,3.0_Large,0,Ready_To_Move,115,1325.0,2.0,79.0,MagicBricks
70.0,60-80L,1355.0,2.0,Apartment,Furnished,Vejalpur,Tier 2,Owner,False,1,677.5,0,0,0,2.0_Medium,0,Ready_To_Move,49,900.0,2.0,50.0,MagicBricks
70.0,60-80L,1170.0,2.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,2,585.0,0,1,0,2.0_Medium,0,Ready_To_Move,240,1435.0,3.0,80.0,MagicBricks
70.0,60-80L,1125.0,2.0,Apartment,Unfurnished,Gota,Tier 2,Dealer,False,1,562.5,0,0,0,2.0_Medium,0,Ready_To_Move,136,1305.0,3.0,85.0,99acres
70.0,60-80L,1100.0,3.0,Apartment,Semi-Furnished,Chandkheda,Tier 2,Owner,False,0,366.6666666666667,0,0,0,3.0_Medium,0,Ready_To_Move,164,1210.5,3.0,70.0,MagicBricks
70.0,60-80L,600.0,2.0,Apartment,Semi-Furnished,Amraiwadi,Tier 2,Owner,False,0,300.0,0,0,0,2.0_Small,0,Ready_To_Move,25,1144.0,2.0,42.0,MagicBricks
70.0,60-80L,1435.0,3.0,Apartment,Semi-Furnished,Shela,Tier 2,Owner,False,2,478.3333333333333,0,0,0,3.0_Medium,0,Ready_To_Move,216,1250.0,3.0,72.0,MagicBricks
70.0,60-80L,1150.0,3.0,Apartment,Furnished,Maninagar,Tier 2,Owner,False,2,383.3333333333333,0,0,0,3.0_Medium,0,Ready_To_Move,83,990.0,2.0,51.0,MagicBricks
70.0,60-80L,713.0,3.0,Apartment,Furnished,Vastral,Tier 2,Owner,False,0,237.66666666666666,0,0,0,3.0_Small,0,Ready_To_Move,70,1053.0,2.0,45.0,MagicBricks
70.0,60-80L,1625.0,3.0,Apartment,Furnished,Sola,Tier 2,Owner,False,0,541.6666666666666,0,0,0,3.0_Large,0,Ready_To_Move,22,1667.5,3.0,120.0,MagicBricks
70.0,60-80L,1179.0,2.0,Apartment,Semi-Furnished,Gota,Tier 2,Owner,False,0,589.5,0,0,0,2.0_Medium,0,Ready_To_Move,136,1305.0,3.0,85.0,MagicBricks
70.0,60-80L,710.0,3.0,Apartment,Furnished,Jagatpur,Tier 2,Owner,False,0,236.66666666666666,0,0,0,3.0_Small,0,Ready_To_Move,82,923.0,2.0,65.0,MagicBricks
69.8,60-80L,1036.0,3.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,False,3,345.3333333333333,0,0,0,3.0_Medium,1,Ready_To_Move,115,1325.0,2.0,79.0,MagicBricks
69.5,60-80L,960.0,2.0,Apartment,Furnished,Makarba,Tier 2,Owner,False,0,480.0,0,0,0,2.0_Medium,0,Ready_To_Move,23,1663.0,3.0,93.0,MagicBricks
69.5,60-80L,1505.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,0,501.6666666666667,0,0,0,3.0_Large,0,Ready_To_Move,216,1250.0,3.0,72.0,MagicBricks
69.5,60-80L,960.0,2.0,Apartment,Furnished,Makarba,Tier 2,Owner,False,0,480.0,0,0,0,2.0_Medium,0,Ready_To_Move,23,1663.0,3.0,93.0,MagicBricks
69.0,60-80L,1350.0,3.0,Apartment,Semi-Furnished,Prahlad Nagar,Tier 1,Owner,False,2,450.0,0,1,0,3.0_Medium,0,Ready_To_Move,36,1705.0,3.0,135.0,MagicBricks
69.0,60-80L,1350.0,3.0,Apartment,Semi-Furnished,Prahlad Nagar,Tier 1,Owner,False,2,450.0,0,1,0,3.0_Medium,0,Ready_To_Move,36,1705.0,3.0,135.0,MagicBricks
69.0,60-80L,1476.0,4.0,Apartment,Semi-Furnished,Thaltej,Tier 1,Owner,False,0,369.0,1,1,0,4.0_Medium,0,Ready_To_Move,59,1899.0,3.0,150.0,MagicBricks
